"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3424","Nyaruko-San: Nafushigatai Game no You na Mono","PSV",2013,"Adventure","5pb",0,0,0.01,0,0.01
"3425","O.D.T.: Escape... Or Die Trying","PC",1998,"Adventure","Psygnosis",0,0,0,0,0
"3426","O.D.T.: Escape... Or Die Trying","PS",1997,"Adventure","Psygnosis",0.07,0.05,0,0.01,0.12
"3427","O.D.T.: Escape... Or Die Trying","PS",1998,"Adventure","Psygnosis",0.07,0.05,0,0.01,0.12
"3428","Obduction","OSX",2016,"Adventure","Cyan Worlds",0,0,0,0,0
"3429","Obduction","PC",2016,"Adventure","Cyan Worlds",0,0,0,0,0
"3430","Obscure","PC",2005,"Adventure","DreamCatcher Interactive",0,0,0,0,0
"3431","Obscure","PS2",2004,"Adventure","Microids",0.03,0.03,0,0.01,0.07
"3432","Obscure","PS2",2005,"Adventure","DreamCatcher Interactive",0.03,0.03,0,0.01,0.07
"3433","Obscure","XB",2004,"Adventure","MC2 Entertainment",0.03,0.01,0,0,0.04
"3434","Obscure","XB",2005,"Adventure","DreamCatcher Interactive",0.03,0.01,0,0,0.04
"3435","Obscure: The Aftermath","PC",2008,"Adventure","Ignition Entertainment",0,0,0,0,0
"3436","Obscure: The Aftermath","PS2",2008,"Adventure","Ignition Entertainment",0,0,0,0,0
"3437","Obscure: The Aftermath","PSN",2009,"Adventure","Playlogic International NV",0,0,0,0,0
"3438","Obscure: The Aftermath","PSP",2009,"Adventure","Playlogic Game Factory",0.05,0.03,0,0.01,0.09
"3439","Obscure: The Aftermath","Wii",2008,"Adventure","Ignition Entertainment",0.11,0,0,0.01,0.12
"3440","Obsidian","PC",1996,"Adventure","SegaSoft",0,0,0,0,0
"3441","Occultic;Nine","PS4",2017,"Adventure","5pb",0,0,0.01,0,0.01
"3442","Occultic;Nine","PSV",2017,"Adventure","5pb",0,0,0.01,0,0.01
"3443","Oceanhorn: Monster of Uncharted Seas","NS",2017,"Adventure","FDG Entertainment",0,0,0,0,0
"3444","Octodad","PC",2009,"Adventure","Unknown",0,0,0,0,0
"3445","Octodad 2","PC",2009,"Adventure","Unknown",0,0,0,0,0
"3446","Oddly Enough: Pied Piper","PC",2011,"Adventure","Alawar Entertainment",0,0,0,0,0
"3447","Oddworld: Stranger's Wrath","PSN",2011,"Adventure","Unknown",0,0,0,0,0
"3448","Oddworld: Stranger's Wrath","XB",2005,"Adventure","Electronic Arts",0.19,0.06,0,0.01,0.26
"3449","Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!","DS",2010,"Adventure","Namco Bandai",0,0,0.05,0,0.05
"3450","Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!","DS",2010,"Adventure","Namco Bandai Games",0,0,0.05,0,0.05
"3451","Ojousama Kumikyoku: Sweet Concert","PS2",2007,"Adventure","Pione Soft",0,0,0,0,0
"3452","Ojousama Sousamou","PCFX",1996,"Adventure","NEC",0,0,0,0,0
"3453","Okaeri! Chibi-Robo! Happy Richie Oosouji","DS",2009,"Adventure","Nintendo",0,0,0.14,0,0.14
"3454","Okami","PS2",2006,"Adventure","Capcom",0.11,0.03,0.15,0.34,0.63
"3455","Okami","Wii",2008,"Adventure","Capcom",0.43,0.09,0.04,0.05,0.6
"3456","Okami HD","PC",2017,"Adventure","Capcom",0,0,0,0,0
"3457","OkamiDen","DS",2010,"Adventure","Capcom",0.25,0.07,0.13,0.03,0.48
"3458","OkamiDen","DS",2011,"Adventure","Capcom",0.21,0.07,0.13,0.02,0.43
"3459","Okashi na Shima no Peter Pan: Sweet Never Land","PSP",2011,"Adventure","Quinrose",0,0,0.02,0,0.02
"3460","Omikron: The Nomad Soul","DC",2000,"Adventure","Eidos Interactive",0,0,0,0,0
"3461","Omikron: The Nomad Soul","PC",1999,"Adventure","Eidos Interactive",0,0,0,0,0
